,MSA_code,name,pop,birth_death_rate,65plus,education,poverty
0,10180,"Abilene, TX  ",172060.0,0.01195222596768569,0.13665712574053118,0.18366666666666664,0.16666666666666666
1,10420,"Akron, OH  ",703479.0,0.010229161069484662,0.14190395064853434,0.304,0.11649999999999999
2,10500,"Albany, GA  ",146726.0,0.011695268732194702,0.11915532503997192,0.17425,0.2255
3,10540,"Albany-Lebanon, OR  ",129749.0,0.01087484296603442,0.154200200560541,0.195,0.127
4,10580,"Albany-Schenectady-Troy, NY  ",880381.0,0.00962026667999423,0.140364779830875,0.333,0.1036
5,10740,"Albuquerque, NM  ",918018.0,0.009511251413370978,0.1228324904912533,0.24150000000000002,0.17900000000000002
6,10780,"Alexandria, LA  ",152037.0,0.011510356031755428,0.13449581933824054,0.1445,0.197
7,10900,"Allentown-Bethlehem-Easton, PA-NJ  ",844052.0,0.00986846781951823,0.15239888257543469,0.268,0.102
8,11020,"Altoona, PA  ",121829.0,0.011347872838158402,0.1772523408608073,0.20800000000000002,0.14400000000000002
9,11100,"Amarillo, TX  ",265053.0,0.010635608727311143,0.1188049250994308,0.24580000000000002,0.1216
10,11180,"Ames, IA  ",123351.0,0.007928594012209062,0.1134148762613402,0.3795,0.13849999999999998
11,11260,"Anchorage, AK  ",289592.0,0.010033081024337689,0.07407135091985231,0.2825,0.0995
12,11460,"Ann Arbor, MI  ",367601.0,0.008053568951118197,0.10136836121487737,0.552,0.15
13,11500,"Anniston-Oxford, AL  ",113605.0,0.01232780247348268,0.0,0.18,0.195
14,11540,"Appleton, WI  ",153879.0,0.009474977092390775,0.11724798043134353,0.288,0.0625
15,11700,"Asheville, NC  ",462680.0,0.010153886055156911,0.18369153060191734,0.309,0.12825
16,12020,"Athens-Clarke County, GA  ",213750.0,0.00864327485380117,0.10074685003791381,0.32175,0.15650000000000003
17,12060,"Atlanta-Sandy Springs-Alpharetta, GA  ",6020364.0,0.00942841662065616,0.08975814724000417,0.25755172413793104,0.12679310344827585
18,12100,"Atlantic City-Hammonton, NJ  ",263670.0,0.010450563204005007,0.1416936805682025,0.27399999999999997,0.128
19,12220,"Auburn-Opelika, AL  ",164542.0,0.008988586500711064,0.0,0.341,0.19
20,12260,"Augusta-Richmond County, GA-SC  ",608980.0,0.010758152977109265,0.12514295223359545,0.20057142857142857,0.1737142857142857
21,12420,"Austin-Round Rock-Georgetown, TX  ",2227083.0,0.00843255505070983,0.08083482395166318,0.3246,0.1166
22,12540,"Bakersfield, CA  ",900202.0,0.010898664966307562,0.08984531318482383,0.161,0.205
23,12580,"Baltimore-Columbia-Towson, MD  ",2800053.0,0.010431052555076635,0.1263649745986888,0.39771428571428563,0.08642857142857142
24,12620,"Bangor, ME  ",152148.0,0.009766806004679655,0.14457134689846937,0.271,0.147
25,12700,"Barnstable Town, MA  ",212990.0,0.010425372083196393,0.24956806507047602,0.428,0.08
26,12940,"Baton Rouge, LA  ",854884.0,0.010687999775408127,0.10812005240305797,0.189,0.18
27,12980,"Battle Creek, MI  ",134159.0,0.010778255651875759,0.14770064709468442,0.212,0.17300000000000001
28,13020,"Bay City, MI  ",103126.0,0.010395050714659737,0.16244479085476748,0.18899999999999997,0.156
29,13140,"Beaumont-Port Arthur, TX  ",392563.0,0.01155355955604578,0.13082321104268596,0.16733333333333333,0.14833333333333334
30,13220,"Beckley, WV  ",36518.0,0.011364258721726271,0.16383637979487425,0.16749999999999998,0.216
31,13380,"Bellingham, WA  ",50104.0,0.0062769439565703335,0.13244440467134994,0.33899999999999997,0.149
32,13460,"Bend, OR  ",197692.0,0.00861188110798616,0.1489279419782672,0.342,0.094
33,13740,"Billings, MT  ",181667.0,0.010073376012154106,0.1451115045941807,0.29433333333333334,0.10233333333333333
34,13780,"Binghamton, NY  ",238691.0,0.010369054551700735,0.16238290840040362,0.269,0.1375
35,13820,"Birmingham-Hoover, AL  ",1090435.0,0.011206536840802066,0.0,0.21550000000000002,0.14733333333333334
36,13900,"Bismarck, ND  ",128949.0,0.010434357769350673,0.13770722976515468,0.26700000000000007,0.08566666666666667
37,13980,"Blacksburg-Christiansburg, VA  ",50747.0,0.011261749463022445,0.1792020552541268,0.188,0.09000000000000001
38,14010,"Bloomington, IL  ",171517.0,0.00910405382556831,0.10225684513454382,0.44799999999999995,0.14400000000000002
39,14020,"Bloomington, IN  ",169230.0,0.007708444129291496,0.10804763397054215,0.29100000000000004,0.16999999999999998
40,14100,"Bloomsburg-Berwick, PA  ",83194.0,0.010078851840276943,0.16602970910323386,0.27649999999999997,0.112
41,14260,"Boise City, ID  ",749202.0,0.008966874087362287,0.10912284571543494,0.2186,0.1242
42,14460,"Boston-Cambridge-Newton, MA-NH  ",4873019.0,0.009134378503346693,0.13092931359547913,0.4362857142857143,0.09028571428571429
43,14500,"Boulder, CO  ",326196.0,0.006965137524678415,0.10021794628065506,0.608,0.09699999999999999
44,14540,"Bowling Green, KY  ",179240.0,0.010485940638250391,0.12231399747793191,0.17149999999999999,0.17225000000000001
45,14740,"Bremerton-Silverdale-Port Orchard, WA  ",47935.0,0.00764577031396683,0.13258260530234856,0.322,0.091
46,14860,"Bridgeport-Stamford-Norwalk, CT  ",943332.0,0.008778987673480811,0.13533043203211065,0.474,0.1
47,15180,"Brownsville-Harlingen, TX  ",423163.0,0.010622384282179681,0.11050881170594332,0.17300000000000001,0.27899999999999997
48,15260,"Brunswick, GA  ",118779.0,0.010641611732713694,0.14873944345071238,0.17800000000000002,0.18799999999999997
49,15380,"Buffalo-Cheektowaga, NY  ",1127983.0,0.01062516013095942,0.15742001391445254,0.28750000000000003,0.1335
50,15500,"Burlington, NC  ",169509.0,0.010683798500374611,0.14610406796707515,0.24,0.135
51,15540,"Burlington-South Burlington, VT  ",220411.0,0.008363920131027942,0.1158372068805559,0.3786666666666667,0.09900000000000002
52,15680,"California-Lexington Park, MD  ",113510.0,0.009659941855343142,0.10252776932440658,0.315,0.08
53,15940,"Canton-Massillon, OH  ",397520.0,0.01087869792714832,0.1626539539046988,0.182,0.1365
54,15980,"Cape Coral-Fort Myers, FL  ",770577.0,0.00954479565312746,0.23451285242139458,0.278,0.121
55,16020,"Cape Girardeau, MO-IL  ",96765.0,0.010478995504572933,0.14842743778304043,0.17066666666666666,0.19000000000000003
56,16060,"Carbondale-Marion, IL  ",135764.0,0.010459326478300581,0.14376464163037697,0.25033333333333335,0.17433333333333334
57,16180,"Carson City, NV  ",55916.0,0.011043350740396309,0.16522840343735867,0.223,0.113
58,16220,"Casper, WY  ",2356.0,0.008913412563667232,0.12447813812938198,0.22699999999999998,0.099
59,16300,"Cedar Rapids, IA  ",273032.0,0.01003545371971051,0.1359186790777736,0.24666666666666667,0.09566666666666668
60,16540,"Chambersburg-Waynesboro, PA  ",155027.0,0.01084327246221626,0.16494562856321723,0.21,0.11
61,16580,"Champaign-Urbana, IL  ",226033.0,0.008744298398906353,0.10458149496581899,0.3615,0.1325
62,16620,"Charleston, WV  ",127477.0,0.010837249072381684,0.16447609798208698,0.1372,0.20940000000000003
63,16700,"Charleston-North Charleston, SC  ",802122.0,0.009896250196354171,0.11490081371274495,0.315,0.12666666666666668
64,16740,"Charlotte-Concord-Gastonia, NC-SC  ",2636883.0,0.00982656416685913,0.10910216354027544,0.2556363636363636,0.12709090909090912
65,16820,"Charlottesville, VA  ",62019.0,0.009521275738080266,0.15825086695424173,0.31466666666666665,0.06825
66,16860,"Chattanooga, TN-GA  ",565194.0,0.010803370170242431,0.14667022630191767,0.18000000000000002,0.1421666666666667
67,16940,"Cheyenne, WY  ",19830.0,0.009077155824508321,0.12541013091487807,0.287,0.091
68,16980,"Chicago-Naperville-Elgin, IL-IN-WI  ",9309412.0,0.009673758127795827,0.11414024956490287,0.3036428571428571,0.09200000000000001
69,17020,"Chico, CA  ",219186.0,0.01128949841686969,0.15371293766846514,0.265,0.185
70,17140,"Cincinnati, OH-KY-IN  ",2221208.0,0.0106183212017965,0.12222010153120129,0.2306875,0.1106875
71,17300,"Clarksville, TN-KY  ",307820.0,0.012383860697810408,0.0961270304800146,0.19075,0.14300000000000002
72,17420,"Cleveland, TN  ",124942.0,0.011021113796801717,0.14570468697371944,0.16449999999999998,0.1525
73,17460,"Cleveland-Elyria, OH  ",2048449.0,0.010609734486921568,0.15198621633214443,0.31039999999999995,0.1036
74,17660,"Coeur d'Alene, ID  ",165697.0,0.010012251277935025,0.14497274269829236,0.249,0.10300000000000001
75,17780,"College Station-Bryan, TX  ",264728.0,0.00863338974343477,0.08674850542943484,0.24666666666666667,0.17933333333333334
76,17820,"Colorado Springs, CO  ",745791.0,0.009876091290991712,0.10079397286923765,0.35950000000000004,0.08650000000000001
77,17860,"Columbia, MO  ",208173.0,0.009009333583125573,0.10180788705170495,0.306,0.14633333333333334
78,17900,"Columbia, SC  ",838433.0,0.009767626035711859,0.11422500550417601,0.2333333333333333,0.1678333333333333
79,17980,"Columbus, GA-AL  ",321048.0,0.011590167202412101,0.11745316706037466,0.2032857142857143,0.219
80,18020,"Columbus, IN  ",83779.0,0.010438176631375404,0.1397356598736897,0.32299999999999995,0.10099999999999999
81,18140,"Columbus, OH  ",2122271.0,0.010319134549734694,0.1071002510548246,0.25620000000000004,0.1082
82,18580,"Corpus Christi, TX  ",429024.0,0.010421328410531812,0.1216557867604215,0.182,0.1675
83,18700,"Corvallis, OR  ",93053.0,0.006904667232652359,0.12012152372049545,0.536,0.158
84,18880,"Crestview-Fort Walton Beach-Destin, FL  ",284809.0,0.010761598123654799,0.14483223525221947,0.295,0.1205
85,19060,"Cumberland, MD-WV  ",93840.0,0.011679454390451833,0.1771055179090029,0.16499999999999998,0.15599999999999997
86,19100,"Dallas-Fort Worth-Arlington, TX  ",7573136.0,0.009587969897807197,0.08787327753853229,0.2949090909090909,0.0980909090909091
87,19140,"Dalton, GA  ",144724.0,0.010478566098228352,0.11060410045841888,0.1255,0.147
88,19180,"Danville, IL  ",75758.0,0.012295731143905593,0.16296278146668952,0.151,0.193
89,19300,"Daphne-Fairhope-Foley, AL  ",223234.0,0.010370284096508597,0.0,0.313,0.098
90,19340,"Davenport-Moline-Rock Island, IA-IL  ",379172.0,0.01073127762598504,0.150414415932956,0.23875000000000002,0.11775
91,19430,"Dayton-Kettering, OH  ",807611.0,0.011080210645966933,0.14860497501980025,0.29666666666666663,0.12133333333333333
92,19460,"Decatur, AL  ",152603.0,0.01145128208488693,0.0,0.16699999999999998,0.1625
93,19500,"Decatur, IL  ",104009.0,0.01192685248391966,0.16378228565753958,0.225,0.174
94,19660,"Deltona-Daytona Beach-Ormond Beach, FL  ",668365.0,0.01069999177096347,0.21632417964051567,0.24,0.11750000000000001
95,19740,"Denver-Aurora-Lakewood, CO  ",2967239.0,0.00898832214054884,0.10047482133751238,0.4225,0.07050000000000001
96,19780,"Des Moines-West Des Moines, IA  ",699292.0,0.010357618848778479,0.11503835271305048,0.298,0.08466666666666667
97,19820,"Detroit-Warren-Dearborn, MI  ",4319629.0,0.010536784524782105,0.1319990382312393,0.27516666666666667,0.11633333333333333
98,20020,"Dothan, AL  ",149358.0,0.011596298825640408,0.0,0.167,0.18566666666666667
99,20100,"Dover, DE  ",180786.0,0.01074198223313752,0.1354313632470997,0.23600000000000002,0.138
100,20220,"Dubuque, IA  ",97311.0,0.010497271634244843,0.15327695560253699,0.305,0.113
101,20260,"Duluth, MN-WI  ",290950.0,0.009769719883141435,0.1580041150847446,0.2625,0.11274999999999999
102,20500,"Durham-Chapel Hill, NC  ",644367.0,0.009261802668355145,0.11354590145922017,0.368,0.12600000000000003
103,20700,"East Stroudsburg, PA  ",170271.0,0.009288134796882615,0.12777094139882125,0.244,0.12300000000000001
104,20740,"Eau Claire, WI  ",39069.0,0.012221966264813536,0.13260772438443208,0.2595,0.121
105,20940,"El Centro, CA  ",181215.0,0.010504097342935188,0.10400563803150192,0.145,0.214
106,21060,"Elizabethtown-Fort Knox, KY  ",153928.0,0.010621849176238242,0.11323387645865214,0.171,0.13366666666666668
107,21140,"Elkhart-Goshen, IN  ",206341.0,0.011444647452517918,0.12128973476412229,0.192,0.115
108,21300,"Elmira, NY  ",83456.0,0.010796108128834355,0.1569609708322545,0.239,0.135
109,21340,"El Paso, TX  ",844124.0,0.010201700224137685,0.10283861692972726,0.14850000000000002,0.1915
110,21420,"Enid, OK  ",61056.0,0.012160966981132075,0.15344745052079034,0.22399999999999998,0.152
111,21500,"Erie, PA  ",269728.0,0.010484636374421638,0.14550535166288267,0.27699999999999997,0.153
112,21660,"Eugene-Springfield, OR  ",382067.0,0.009233982521390228,0.15006709959171605,0.29600000000000004,0.18100000000000002
113,21780,"Evansville, IN-KY  ",315086.0,0.010687558317411753,0.1416645001011064,0.23625000000000002,0.11925
114,21820,"Fairbanks, AK  ",96849.0,0.010526696197172919,0.06532967145580128,0.326,0.086
115,22020,"Fargo, ND-MN  ",246145.0,0.01001645371630543,0.10359329048079778,0.3645,0.11100000000000002
116,22140,"Farmington, NM  ",123958.0,0.010160699591797221,0.1082932830943135,0.152,0.231
117,22180,"Fayetteville, NC  ",526719.0,0.011587772607405466,0.09485263853723637,0.21366666666666667,0.16466666666666668
118,22220,"Fayetteville-Springdale-Rogers, AR  ",534904.0,0.010014881174939802,0.11151226250903158,0.25899999999999995,0.1406666666666667
119,22380,"Flagstaff, AZ  ",143476.0,0.008412556803925395,0.08870571781404829,0.35600000000000004,0.159
120,22420,"Flint, MI  ",405813.0,0.011282290118847843,0.13666094398425518,0.209,0.188
121,22500,"Florence, SC  ",204911.0,0.01158795769870822,0.13528435984374923,0.2015,0.2075
122,22520,"Florence-Muscle Shoals, AL  ",147970.0,0.011357031830776508,0.0,0.213,0.139
123,22540,"Fond du Lac, WI  ",9004.0,0.011161705908485118,0.14980223153669048,0.22699999999999998,0.095
124,22660,"Fort Collins, CO  ",356899.0,0.007890187419970355,0.1186158975539914,0.46299999999999997,0.105
125,22900,"Fort Smith, AR-OK  ",250368.0,0.011776664749488751,0.13733184534001588,0.15025,0.17175
126,23060,"Fort Wayne, IN  ",413263.0,0.010934925217113558,0.12038947872225453,0.2455,0.10300000000000001
127,23420,"Fresno, CA  ",999101.0,0.010996385750789959,0.10040399763125624,0.207,0.213
128,23460,"Gadsden, AL  ",102268.0,0.013014823796299917,0.0,0.177,0.175
129,23540,"Gainesville, FL  ",329128.0,0.00942490459638803,0.1225821677805931,0.23099999999999998,0.17566666666666667
130,23580,"Gainesville, GA  ",204441.0,0.010237672482525521,0.11136154937807831,0.24,0.132
131,23900,"Gettysburg, PA  ",103009.0,0.009576833092254076,0.15732486588829284,0.22399999999999998,0.08
132,24020,"Glens Falls, NY  ",125148.0,0.009704509860325375,0.16252986255468338,0.252,0.11100000000000002
133,24140,"Goldsboro, NC  ",123131.0,0.012149661742371944,0.13111625782881003,0.195,0.20199999999999999
134,24220,"Grand Forks, ND-MN  ",100815.0,0.01123344740366017,0.12312364160792996,0.293,0.1245
135,24260,"Grand Island, NE  ",75553.0,0.011740102974071182,0.14356428836608137,0.19599999999999998,0.11299999999999999
136,24300,"Grand Junction, CO  ",154210.0,0.01020037611049867,0.14906900029988276,0.27399999999999997,0.14400000000000002
137,24340,"Grand Rapids-Kentwood, MI  ",1077370.0,0.009878686059570992,0.1150501524146322,0.2445,0.10575000000000001
138,24420,"Grants Pass, OR  ",87487.0,0.011750317189982512,0.22291268709045628,0.172,0.17
139,24500,"Great Falls, MT  ",81366.0,0.011300789027357865,0.15603482195553806,0.26,0.134
140,24540,"Greeley, CO  ",324492.0,0.009578048149106911,0.09585643881562814,0.267,0.105
141,24580,"Green Bay, WI  ",166642.0,0.009577417457783751,0.12475101390403667,0.21566666666666667,0.08366666666666667
142,24660,"Greensboro-High Point, NC  ",771851.0,0.01027983380211984,0.13158709149739847,0.22033333333333335,0.157
143,24780,"Greenville, NC  ",180742.0,0.0096408139779354,0.09883496184931222,0.318,0.23199999999999998
144,24860,"Greenville-Anderson, SC  ",920477.0,0.010466312574893236,0.135771429403492,0.23875000000000002,0.155
145,25060,"Gulfport-Biloxi, MS  ",417665.0,0.010685597308848,0.1238696591151873,0.202,0.18875000000000003
146,25180,"Hagerstown-Martinsburg, MD-WV  ",197002.0,0.011134404726855566,0.1344202481227312,0.19899999999999998,0.11133333333333334
147,25220,"Hammond, LA  ",134758.0,0.012377743807417742,0.11398206411336273,0.19399999999999998,0.179
148,25260,"Hanford-Corcoran, CA  ",152940.0,0.010487772982869098,0.07863618833465157,0.135,0.188
149,25420,"Harrisburg-Carlisle, PA  ",577941.0,0.010199137974291493,0.14537486623619594,0.27566666666666667,0.10100000000000002
150,25500,"Harrisonburg, VA  ",0.0,,0.0,,0.0
151,25540,"Hartford-East Hartford-Middletown, CT  ",1204877.0,0.009288499987965576,0.1434861289593544,0.40166666666666667,0.08633333333333333
152,25620,"Hattiesburg, MS  ",168849.0,0.010977263708994427,0.11920990573298607,0.228,0.21625
153,25860,"Hickory-Lenoir-Morganton, NC  ",369711.0,0.010556894439170055,0.15017592435526322,0.17124999999999999,0.13975
154,25940,"Hilton Head Island-Bluffton, SC  ",222195.0,0.009703188640608474,0.19143793680585633,0.286,0.1495
155,25980,"Hinesville, GA  ",80994.0,0.013136775563621998,0.0645037090274391,0.16899999999999998,0.1645
156,26140,"Homosassa Springs, FL  ",149657.0,0.012602150250238881,0.31890368671098934,0.17600000000000002,0.152
157,26300,"Hot Springs, AR  ",99386.0,0.012164691203992514,0.20929966154647228,0.20199999999999999,0.204
158,26380,"Houma-Thibodaux, LA  ",208075.0,0.011185870479394448,0.11815312783710173,0.162,0.1695
159,26420,"Houston-The Woodlands-Sugar Land, TX  ",7066141.0,0.009800681871476948,0.08563383288710913,0.27322222222222226,0.11733333333333335
160,26580,"Huntington-Ashland, WV-KY-OH  ",256660.0,0.011786020416114703,0.15831646037168146,0.18985714285714286,0.1928571428571429
161,26620,"Huntsville, AL  ",471824.0,0.009987834446742854,0.0,0.336,0.1165
162,26820,"Idaho Falls, ID  ",151530.0,0.011397083085857585,0.10770188945417436,0.2363333333333333,0.11599999999999999
163,26900,"Indianapolis-Carmel-Anderson, IN  ",2074537.0,0.010358455886783413,0.11187534363979028,0.3024545454545455,0.09772727272727272
164,26980,"Iowa City, IA  ",173105.0,0.008650818867161549,0.09810141099831572,0.3725,0.123
165,27060,"Ithaca, NY  ",102180.0,0.006743002544529262,0.10760596662236006,0.527,0.168
166,27100,"Jackson, MI  ",158510.0,0.010617626648160999,0.14152350404682712,0.214,0.13699999999999998
167,27140,"Jackson, MS  ",594806.0,0.01067743096068298,0.11313256731380933,0.2247142857142857,0.2214285714285714
168,27180,"Jackson, TN  ",178644.0,0.01141656030989006,0.14476752274687665,0.18275,0.17400000000000002
169,27260,"Jacksonville, FL  ",1559514.0,0.010477943769661574,0.12122351640201338,0.2772,0.11139999999999999
170,27340,"Jacksonville, NC  ",197938.0,0.012743889500752762,0.07460075489528781,0.214,0.151
171,27500,"Janesville-Beloit, WI  ",14178.0,0.010650303286782339,0.1357121472943642,0.218,0.109
172,27620,"Jefferson City, MO  ",151235.0,0.010235725857109796,0.12692913596069635,0.23249999999999996,0.10375000000000001
173,27740,"Johnson City, TN  ",203649.0,0.010496000471399319,0.16193883764348294,0.21333333333333337,0.167
174,27780,"Johnstown, PA  ",130192.0,0.011310218753840482,0.18841174832962138,0.214,0.147
175,27860,"Jonesboro, AR  ",133860.0,0.011691319288809204,0.12922736248936187,0.182,0.208
176,27900,"Joplin, MO  ",179564.0,0.011266178075783565,0.13999054233444813,0.21299999999999997,0.163
177,27980,"Kahului-Wailuku-Lahaina, HI  ",0.0,,0.0,,0.0
178,28020,"Kalamazoo-Portage, MI  ",265066.0,0.009844717919310662,0.1229567134844926,0.381,0.14400000000000002
179,28100,"Kankakee, IL  ",109862.0,0.010954652200032769,0.1343058616130454,0.21,0.162
180,28140,"Kansas City, MO-KS  ",2157990.0,0.010238462643478422,0.11941764049243957,0.26157142857142857,0.10550000000000001
181,28420,"Kennewick-Richland, WA  ",79425.0,0.010028328611898018,0.10374159729376611,0.2365,0.116
182,28660,"Killeen-Temple, TX  ",460303.0,0.010885221256433262,0.0882998068102472,0.2006666666666667,0.13633333333333333
183,28700,"Kingsport-Bristol, TN-VA  ",236700.0,0.010992817912970004,0.1822035687443526,0.17066666666666666,0.1335
184,28740,"Kingston, NY  ",177573.0,0.008942800988889076,0.14819117340844082,0.322,0.14300000000000002
185,28940,"Knoxville, TN  ",869046.0,0.010500019561680278,0.15028806685359822,0.19712500000000002,0.15662500000000001
186,29020,"Kokomo, IN  ",82544.0,0.011484783872843574,0.16242311456986452,0.212,0.12300000000000001
187,29100,"La Crosse-Onalaska, WI-MN  ",35265.0,0.010747199773146178,0.13846453099516706,0.2915,0.097
188,29180,"Lafayette, LA  ",489207.0,0.011177272606483553,0.11393869536433773,0.17360000000000003,0.2044
189,29200,"Lafayette-West Lafayette, IN  ",233002.0,0.008963442373885203,0.10635859589725057,0.22674999999999998,0.1205
190,29340,"Lake Charles, LA  ",210409.0,0.01211687712978057,0.12628251372690474,0.16749999999999998,0.14400000000000002
191,29420,"Lake Havasu City-Kingman, AZ  ",212181.0,0.012081666124676572,0.23307207760743703,0.129,0.168
